name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
Gulf of Aden,36.51184463500977,25.0,29.5,410000,12,48,3,1,0
Gulf of Aden,36.05294036865234,27.1,32.3,410000,12,48,3,1,0
Gulf of Aden,36.02227020263672,25.0,31.0,410000,12,48,3,1,0
Gulf of Aden,36.38752746582031,27.1,30.0,410000,12,48,3,1,0
Gulf of Aden,36.05485916137695,25.0,31.0,410000,12,48,3,1,0
Gulf of Aden,36.2298698425293,27.1,30.0,410000,12,48,3,1,0
Gulf of Carpentaria,34.29280853271484,29.50719833374023,27.19919967651367,300000,-14,139,3,1,0
Gulf of Carpentaria,33.48514938354492,30.25160026550293,28.01479911804199,300000,-14,139,3,1,0
Gulf of Carpentaria,34.64432525634766,30.27190017700195,28.07959938049316,300000,-14,139,3,1,0
Gulf of Carpentaria,33.74846649169922,30.38459777832031,28.04299926757812,300000,-14,139,3,1,0
Gulf of Carpentaria,34.60219192504883,30.76350021362305,27.97609710693359,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45985412597656,30.53629875183105,28.15509796142578,300000,-14,139,3,1,0
Gulf of Carpentaria,33.57199859619141,30.55749893188477,27.28580093383789,300000,-14,139,3,1,0
Gulf of Carpentaria,33.94051361083984,30.60200119018555,27.25179862976074,300000,-14,139,3,1,0
Gulf of Carpentaria,34.64364624023438,29.6631965637207,27.29299736022949,300000,-14,139,3,1,0
Gulf of Carpentaria,34.34513854980469,30.5625,27.2406005859375,300000,-14,139,3,1,0
Gulf of Carpentaria,34.34793090820312,30.27890014648438,27.18669891357422,300000,-14,139,3,1,0
Gulf of Carpentaria,34.41184616088867,30.38009834289551,27.94839668273926,300000,-14,139,3,1,0
Gulf of Carpentaria,33.65937423706055,30.5630989074707,27.15009689331055,300000,-14,139,3,1,0
Gulf of Carpentaria,34.50988006591797,30.51009750366211,28.16929817199707,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45935821533203,30.33069801330566,28.0443000793457,300000,-14,139,3,1,0
Gulf of Carpentaria,33.84716033935547,30.27929878234863,27.22669792175293,300000,-14,139,3,1,0
Gulf of Carpentaria,34.4238395690918,30.59640121459961,28.25870132446289,300000,-14,139,3,1,0
Gulf of Carpentaria,34.60825729370117,29.39699935913086,27.08659934997559,300000,-14,139,3,1,0
Gulf of Carpentaria,34.6021614074707,30.30089950561523,28.03870010375977,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45236968994141,30.6013011932373,27.37389755249023,300000,-14,139,3,1,0
Gulf of Carpentaria,34.38877868652344,29.50719833374023,27.19919967651367,300000,-14,139,3,1,0
Gulf of Carpentaria,33.54535675048828,30.25160026550293,28.01479911804199,300000,-14,139,3,1,0
Gulf of Carpentaria,33.972900390625,30.27190017700195,28.07959938049316,300000,-14,139,3,1,0
Gulf of Carpentaria,34.45015335083008,30.38459777832031,28.04299926757812,300000,-14,139,3,1,0
Gulf of Carpentaria,34.63535308837891,30.76350021362305,27.97609710693359,300000,-14,139,3,1,0
Gulf of Carpentaria,34.13813400268555,30.53629875183105,28.15509796142578,300000,-14,139,3,1,0
Gulf of Carpentaria,33.70953369140625,30.55749893188477,27.28580093383789,300000,-14,139,3,1,0
Gulf of Carpentaria,33.72857284545898,30.60200119018555,27.25179862976074,300000,-14,139,3,1,0
Gulf of Carpentaria,34.43365097045898,29.6631965637207,27.29299736022949,300000,-14,139,3,1,0
Gulf of Carpentaria,34.06682205200195,30.5625,27.2406005859375,300000,-14,139,3,1,0
Gulf of Carpentaria,34.57500076293945,30.27890014648438,27.18669891357422,300000,-14,139,3,1,0
Gulf of Carpentaria,34.43692398071289,30.38009834289551,27.94839668273926,300000,-14,139,3,1,0
Gulf of Carpentaria,34.36398315429688,30.5630989074707,27.15009689331055,300000,-14,139,3,1,0
Gulf of Carpentaria,34.66691970825195,30.51009750366211,28.16929817199707,300000,-14,139,3,1,0
Gulf of Carpentaria,34.55561065673828,30.33069801330566,28.0443000793457,300000,-14,139,3,1,0
Gulf of Carpentaria,34.4811897277832,30.27929878234863,27.22669792175293,300000,-14,139,3,1,0
Gulf of Carpentaria,34.6785774230957,30.59640121459961,28.25870132446289,300000,-14,139,3,1,0
Gulf of Carpentaria,34.52831268310547,29.39699935913086,27.08659934997559,300000,-14,139,3,1,0
Gulf of Carpentaria,34.5233039855957,30.30089950561523,28.03870010375977,300000,-14,139,3,1,0
Gulf of Carpentaria,34.69099426269531,30.6013011932373,27.37389755249023,300000,-14,139,3,1,0
Gulf of Carpentaria,34.05568313598633,29.50719833374023,27.19919967651367,300000,-14,139,3,1,0
Gulf of Carpentaria,34.32849884033203,30.25160026550293,28.01479911804199,300000,-14,139,3,1,0
Gulf of Carpentaria,34.55534362792969,30.27190017700195,28.07959938049316,300000,-14,139,3,1,0
Gulf of Carpentaria,33.72658157348633,30.38459777832031,28.04299926757812,300000,-14,139,3,1,0
Gulf of Carpentaria,34.04960250854492,30.76350021362305,27.97609710693359,300000,-14,139,3,1,0
Gulf of Carpentaria,34.49020385742188,30.53629875183105,28.15509796142578,300000,-14,139,3,1,0
Gulf of Carpentaria,34.61786651611328,30.55749893188477,27.28580093383789,300000,-14,139,3,1,0
Gulf of Carpentaria,33.80210876464844,30.60200119018555,27.25179862976074,300000,-14,139,3,1,0
Gulf of Carpentaria,33.56863403320312,29.6631965637207,27.29299736022949,300000,-14,139,3,1,0
Gulf of Guinea,35.08496475219727,28.52619934082031,27.82049942016602,2350000,0,0,3,1,0
Gulf of Guinea,34.84657287597656,27.88509941101074,26.65189743041992,2350000,0,0,3,1,0
Gulf of Guinea,35.49007797241211,27.86059951782227,27.23159980773926,2350000,0,0,3,1,0
Gulf of Guinea,34.72846221923828,28.42609786987305,27.92070007324219,2350000,0,0,3,1,0
Gulf of Guinea,34.59113311767578,28.25239753723145,27.1432991027832,2350000,0,0,3,1,0
Gulf of Guinea,33.89841461181641,27.69019889831543,27.58199882507324,2350000,0,0,3,1,0
Gulf of Guinea,34.67190551757812,27.82589721679688,27.81209754943848,2350000,0,0,3,1,0
Gulf of Guinea,35.40659713745117,28.48399925231934,27.54059791564941,2350000,0,0,3,1,0
Gulf of Guinea,34.97524261474609,28.55070114135742,27.18789863586426,2350000,0,0,3,1,0
Gulf of Guinea,35.04297637939453,28.49379920959473,27.21559906005859,2350000,0,0,3,1,0
Gulf of Guinea,35.279052734375,28.03689956665039,27.07199859619141,2350000,0,0,3,1,0
Gulf of Guinea,35.4630012512207,28.0310001373291,27.00009918212891,2350000,0,0,3,1,0
Gulf of Guinea,35.47641372680664,28.44989967346191,27.81389808654785,2350000,0,0,3,1,0
Gulf of Guinea,35.5450553894043,28.33939933776855,27.49180030822754,2350000,0,0,3,1,0
Gulf of Guinea,34.72621536254883,28.29519653320312,27.48459815979004,2350000,0,0,3,1,0
Gulf of Guinea,33.45465087890625,28.29849815368652,26.80409812927246,2350000,0,0,3,1,0
Gulf of Guinea,35.47662734985352,28.21199989318848,27.072998046875,2350000,0,0,3,1,0
Gulf of Guinea,34.30535888671875,28.25199890136719,26.84180068969727,2350000,0,0,3,1,0
Gulf of Guinea,35.29993057250977,28.58899879455566,27.3755989074707,2350000,0,0,3,1,0
Gulf of Guinea,34.49909210205078,28.52389907836914,26.91239929199219,2350000,0,0,3,1,0
Gulf of Guinea,35.21481323242188,28.52619934082031,27.82049942016602,2350000,0,0,3,1,0
Gulf of Guinea,35.26837158203125,27.88509941101074,26.65189743041992,2350000,0,0,3,1,0
Gulf of Guinea,34.96815872192383,27.86059951782227,27.23159980773926,2350000,0,0,3,1,0
Gulf of Guinea,34.45423126220703,28.42609786987305,27.92070007324219,2350000,0,0,3,1,0
Gulf of Guinea,35.25888061523438,28.25239753723145,27.1432991027832,2350000,0,0,3,1,0
Gulf of Guinea,34.80240249633789,27.69019889831543,27.58199882507324,2350000,0,0,3,1,0
Gulf of Guinea,34.52366638183594,27.82589721679688,27.81209754943848,2350000,0,0,3,1,0
Gulf of Guinea,34.49250793457031,28.48399925231934,27.54059791564941,2350000,0,0,3,1,0
Gulf of Guinea,35.24475860595703,28.55070114135742,27.18789863586426,2350000,0,0,3,1,0
Gulf of Guinea,34.81776428222656,28.49379920959473,27.21559906005859,2350000,0,0,3,1,0
Gulf of Guinea,34.5111083984375,28.03689956665039,27.07199859619141,2350000,0,0,3,1,0
Gulf of Guinea,34.35894775390625,28.0310001373291,27.00009918212891,2350000,0,0,3,1,0
Gulf of Guinea,34.80749893188477,28.44989967346191,27.81389808654785,2350000,0,0,3,1,0
Gulf of Guinea,34.83491134643555,28.33939933776855,27.49180030822754,2350000,0,0,3,1,0
Gulf of Guinea,35.07963180541992,28.29519653320312,27.48459815979004,2350000,0,0,3,1,0
Gulf of Guinea,34.52210998535156,28.29849815368652,26.80409812927246,2350000,0,0,3,1,0
Gulf of Guinea,34.95441436767578,28.21199989318848,27.072998046875,2350000,0,0,3,1,0
Gulf of Guinea,34.59649276733398,28.25199890136719,26.84180068969727,2350000,0,0,3,1,0
Gulf of Guinea,35.14065170288086,28.58899879455566,27.3755989074707,2350000,0,0,3,1,0
Gulf of Guinea,35.68497085571289,28.52389907836914,26.91239929199219,2350000,0,0,3,1,0
Gulf of Guinea,34.11396789550781,28.52619934082031,27.82049942016602,2350000,0,0,3,1,0
Gulf of Guinea,34.93645858764648,27.88509941101074,26.65189743041992,2350000,0,0,3,1,0
Gulf of Guinea,34.46365356445312,27.86059951782227,27.23159980773926,2350000,0,0,3,1,0
Gulf of Guinea,34.49704742431641,28.42609786987305,27.92070007324219,2350000,0,0,3,1,0
Gulf of Guinea,34.74235534667969,28.25239753723145,27.1432991027832,2350000,0,0,3,1,0
Gulf of Guinea,35.01792144775391,27.69019889831543,27.58199882507324,2350000,0,0,3,1,0
Gulf of Guinea,35.82761764526367,27.82589721679688,27.81209754943848,2350000,0,0,3,1,0
Gulf of Guinea,34.34574890136719,28.48399925231934,27.54059791564941,2350000,0,0,3,1,0
Gulf of Guinea,34.95249938964844,28.55070114135742,27.18789863586426,2350000,0,0,3,1,0
Gulf of Thailand,32.39128112792969,28.01409912109375,30.24690055847168,320000,9,102,3,1,0
Gulf of Thailand,31.69048500061035,27.99439811706543,29.9265022277832,320000,9,102,3,1,0
Gulf of Thailand,31.6952953338623,27.95760154724121,30.22900009155273,320000,9,102,3,1,0
Gulf of Thailand,32.14143753051758,28.02529907226562,30.62409782409668,320000,9,102,3,1,0
Gulf of Thailand,31.6204662322998,28.18659782409668,29.82010078430176,320000,9,102,3,1,0
Gulf of Thailand,31.60364532470703,28.05920028686523,30.62579727172852,320000,9,102,3,1,0
Gulf of Thailand,32.43403244018555,28.02359962463379,29.92729949951172,320000,9,102,3,1,0
Gulf of Thailand,31.8202075958252,27.99489974975586,29.86649894714355,320000,9,102,3,1,0
Gulf of Thailand,32.31703567504883,28.04170036315918,30.6348991394043,320000,9,102,3,1,0
Gulf of Thailand,32.46150207519531,28.21339988708496,29.89909934997559,320000,9,102,3,1,0
Gulf of Thailand,32.37319564819336,28.07410049438477,30.62709999084473,320000,9,102,3,1,0
Gulf of Thailand,32.44032669067383,28.02649879455566,30.62629890441895,320000,9,102,3,1,0
Gulf of Thailand,32.38542175292969,28.03269958496094,29.95450210571289,320000,9,102,3,1,0
Gulf of Thailand,31.9099235534668,28.02669906616211,30.62360000610352,320000,9,102,3,1,0
Gulf of Thailand,32.22980117797852,28.18799781799316,29.90329933166504,320000,9,102,3,1,0
Gulf of Thailand,32.41136169433594,28.13680076599121,29.97040176391602,320000,9,102,3,1,0
Gulf of Thailand,31.91055679321289,28.02559852600098,30.6255989074707,320000,9,102,3,1,0
Gulf of Thailand,31.76428604125977,28.1172981262207,29.84360122680664,320000,9,102,3,1,0
Gulf of Thailand,32.11762237548828,27.99029922485352,29.84369850158691,320000,9,102,3,1,0
Gulf of Thailand,31.94689559936523,28.04479789733887,30.33860015869141,320000,9,102,3,1,0
Gulf of Thailand,31.4478645324707,28.01409912109375,30.24690055847168,320000,9,102,3,1,0
Gulf of Thailand,31.51402282714844,27.99439811706543,29.9265022277832,320000,9,102,3,1,0
Gulf of Thailand,31.86000823974609,27.95760154724121,30.22900009155273,320000,9,102,3,1,0
Gulf of Thailand,32.28016662597656,28.02529907226562,30.62409782409668,320000,9,102,3,1,0
Gulf of Thailand,31.76232719421387,28.18659782409668,29.82010078430176,320000,9,102,3,1,0
Gulf of Thailand,31.47114181518555,28.05920028686523,30.62579727172852,320000,9,102,3,1,0
Gulf of Thailand,32.1023063659668,28.02359962463379,29.92729949951172,320000,9,102,3,1,0
Gulf of Thailand,31.89484405517578,27.99489974975586,29.86649894714355,320000,9,102,3,1,0
Gulf of Thailand,32.4372673034668,28.04170036315918,30.6348991394043,320000,9,102,3,1,0
Gulf of Thailand,32.01859283447266,28.21339988708496,29.89909934997559,320000,9,102,3,1,0
Gulf of Thailand,31.87883377075195,28.07410049438477,30.62709999084473,320000,9,102,3,1,0
Gulf of Thailand,31.54775047302246,28.02649879455566,30.62629890441895,320000,9,102,3,1,0
Gulf of Thailand,32.32756042480469,28.03269958496094,29.95450210571289,320000,9,102,3,1,0
Gulf of Thailand,31.46503067016602,28.02669906616211,30.62360000610352,320000,9,102,3,1,0
Gulf of Thailand,32.37604141235352,28.18799781799316,29.90329933166504,320000,9,102,3,1,0
Gulf of Thailand,31.57076835632324,28.13680076599121,29.97040176391602,320000,9,102,3,1,0
Gulf of Thailand,32.325927734375,28.02559852600098,30.6255989074707,320000,9,102,3,1,0
Gulf of Thailand,31.6059455871582,28.1172981262207,29.84360122680664,320000,9,102,3,1,0
Gulf of Thailand,31.59599876403809,27.99029922485352,29.84369850158691,320000,9,102,3,1,0
Gulf of Thailand,31.59842491149902,28.04479789733887,30.33860015869141,320000,9,102,3,1,0
Gulf of Thailand,32.39442825317383,28.01409912109375,30.24690055847168,320000,9,102,3,1,0
Gulf of Thailand,32.36721038818359,27.99439811706543,29.9265022277832,320000,9,102,3,1,0
Gulf of Thailand,32.30049133300781,27.95760154724121,30.22900009155273,320000,9,102,3,1,0
Gulf of Thailand,32.22520065307617,28.02529907226562,30.62409782409668,320000,9,102,3,1,0
Gulf of Thailand,32.07879257202148,28.18659782409668,29.82010078430176,320000,9,102,3,1,0
Gulf of Thailand,31.67504501342773,28.05920028686523,30.62579727172852,320000,9,102,3,1,0
Gulf of Thailand,31.95436668395996,28.02359962463379,29.92729949951172,320000,9,102,3,1,0
Gulf of Thailand,32.27734375,27.99489974975586,29.86649894714355,320000,9,102,3,1,0
Gulf of Thailand,32.24900436401367,28.04170036315918,30.6348991394043,320000,9,102,3,1,0
Ionian Sea,38.73343658447266,17.42119979858398,22.17439842224121,169000,38,19,2,1,0
Ionian Sea,38.66681289672852,17.51650047302246,21.61189842224121,169000,38,19,2,1,0
Ionian Sea,38.71980285644531,17.54120063781738,20.66959953308105,169000,38,19,2,1,0
Ionian Sea,38.72415924072266,17.48709869384766,21.79990005493164,169000,38,19,2,1,0
Ionian Sea,38.56428909301758,16.1151008605957,23.53499794006348,169000,38,19,2,1,0
Ionian Sea,38.54151916503906,16.08930015563965,22.52589797973633,169000,38,19,2,1,0
Ionian Sea,38.70397567749023,17.4788990020752,20.69429779052734,169000,38,19,2,1,0
Ionian Sea,38.73347854614258,16.21319770812988,23.20379829406738,169000,38,19,2,1,0
Ionian Sea,38.77514266967773,17.4148006439209,21.93279838562012,169000,38,19,2,1,0
Ionian Sea,38.78598403930664,16.1591968536377,24.05340003967285,169000,38,19,2,1,0
Ionian Sea,38.8846321105957,16.17069816589355,22.72459983825684,169000,38,19,2,1,0
Ionian Sea,38.75326919555664,17.56309700012207,20.64419937133789,169000,38,19,2,1,0
Ionian Sea,38.88594818115234,16.15109825134277,21.58799743652344,169000,38,19,2,1,0
Ionian Sea,38.80678939819336,17.36730003356934,22.00759887695312,169000,38,19,2,1,0
Ionian Sea,38.52306747436523,17.61849975585938,20.99009895324707,169000,38,19,2,1,0
Ionian Sea,38.51851272583008,16.16860008239746,24.40250015258789,169000,38,19,2,1,0
Ionian Sea,38.74258422851562,16.15029716491699,24.36479949951172,169000,38,19,2,1,0
Ionian Sea,38.81916809082031,17.60199737548828,20.80939865112305,169000,38,19,2,1,0
Ionian Sea,38.73108291625977,16.09889984130859,22.19449806213379,169000,38,19,2,1,0
Ionian Sea,38.75777053833008,16.19449996948242,23.98869895935059,169000,38,19,2,1,0
Ionian Sea,38.77739334106445,17.42119979858398,22.17439842224121,169000,38,19,2,1,0
Ionian Sea,38.73423004150391,17.51650047302246,21.61189842224121,169000,38,19,2,1,0
Ionian Sea,38.80115127563477,17.54120063781738,20.66959953308105,169000,38,19,2,1,0
Ionian Sea,38.63848495483398,17.48709869384766,21.79990005493164,169000,38,19,2,1,0
Ionian Sea,38.73346710205078,16.1151008605957,23.53499794006348,169000,38,19,2,1,0
Ionian Sea,38.88721466064453,16.08930015563965,22.52589797973633,169000,38,19,2,1,0
Ionian Sea,38.6760139465332,17.4788990020752,20.69429779052734,169000,38,19,2,1,0
Ionian Sea,38.50634384155273,16.21319770812988,23.20379829406738,169000,38,19,2,1,0
Ionian Sea,38.94098281860352,17.4148006439209,21.93279838562012,169000,38,19,2,1,0
Ionian Sea,38.3299560546875,16.1591968536377,24.05340003967285,169000,38,19,2,1,0
Ionian Sea,38.99043273925781,16.17069816589355,22.72459983825684,169000,38,19,2,1,0
Ionian Sea,38.63240432739258,17.56309700012207,20.64419937133789,169000,38,19,2,1,0
Ionian Sea,38.873291015625,16.15109825134277,21.58799743652344,169000,38,19,2,1,0
Ionian Sea,38.551513671875,17.36730003356934,22.00759887695312,169000,38,19,2,1,0
Ionian Sea,38.66925811767578,17.61849975585938,20.99009895324707,169000,38,19,2,1,0
Ionian Sea,38.88990020751953,16.16860008239746,24.40250015258789,169000,38,19,2,1,0
Ionian Sea,38.54180145263672,16.15029716491699,24.36479949951172,169000,38,19,2,1,0
Ionian Sea,38.87553787231445,17.60199737548828,20.80939865112305,169000,38,19,2,1,0
Ionian Sea,38.62075424194336,16.09889984130859,22.19449806213379,169000,38,19,2,1,0
Ionian Sea,38.83396530151367,16.19449996948242,23.98869895935059,169000,38,19,2,1,0
Ionian Sea,38.77664566040039,17.42119979858398,22.17439842224121,169000,38,19,2,1,0
Ionian Sea,38.61952209472656,17.51650047302246,21.61189842224121,169000,38,19,2,1,0
Ionian Sea,38.40710067749023,17.54120063781738,20.66959953308105,169000,38,19,2,1,0
Ionian Sea,38.68569946289062,17.48709869384766,21.79990005493164,169000,38,19,2,1,0
Ionian Sea,38.72530364990234,16.1151008605957,23.53499794006348,169000,38,19,2,1,0
Ionian Sea,38.85721969604492,16.08930015563965,22.52589797973633,169000,38,19,2,1,0
Ionian Sea,38.82983016967773,17.4788990020752,20.69429779052734,169000,38,19,2,1,0
Ionian Sea,38.66820526123047,16.21319770812988,23.20379829406738,169000,38,19,2,1,0
Ionian Sea,38.91662216186523,17.4148006439209,21.93279838562012,169000,38,19,2,1,0
Java Sea,32.98378372192383,28.9635009765625,29.60369682312012,320000,-5,110,3,1,0
Java Sea,33.30828475952148,28.80769920349121,29.75429916381836,320000,-5,110,3,1,0
Java Sea,33.18351745605469,29.48519897460938,29.97490310668945,320000,-5,110,3,1,0
Java Sea,33.36516952514648,29.45919990539551,29.67349815368652,320000,-5,110,3,1,0
Java Sea,33.01998519897461,29.43980026245117,29.78979873657227,320000,-5,110,3,1,0
Java Sea,33.10733032226562,29.12329864501953,29.69959831237793,320000,-5,110,3,1,0
Java Sea,32.51502227783203,29.48970031738281,30.44199752807617,320000,-5,110,3,1,0
Java Sea,32.551513671875,29.49860000610352,29.7056999206543,320000,-5,110,3,1,0
Java Sea,33.1340217590332,29.52799987792969,29.97559928894043,320000,-5,110,3,1,0
Java Sea,32.74015426635742,29.48820114135742,30.28289985656738,320000,-5,110,3,1,0
Java Sea,32.18147277832031,29.53629875183105,30.10689926147461,320000,-5,110,3,1,0
Java Sea,32.3802490234375,29.51939964294434,29.69029998779297,320000,-5,110,3,1,0
Java Sea,32.54021835327148,29.40270042419434,30.24949836730957,320000,-5,110,3,1,0
Java Sea,32.57167816162109,29.49250030517578,30.37979888916016,320000,-5,110,3,1,0
Java Sea,32.39896011352539,29.48520088195801,30.38679885864258,320000,-5,110,3,1,0
Java Sea,32.64122772216797,29.50209999084473,29.71419906616211,320000,-5,110,3,1,0
Java Sea,32.56509399414062,28.95059967041016,29.65920066833496,320000,-5,110,3,1,0
Java Sea,32.70686340332031,29.5060977935791,30.14369773864746,320000,-5,110,3,1,0
Java Sea,32.77657699584961,28.78750038146973,29.69409942626953,320000,-5,110,3,1,0
Java Sea,32.77661514282227,28.99969863891602,29.59609794616699,320000,-5,110,3,1,0
Java Sea,33.38945770263672,28.9635009765625,29.60369682312012,320000,-5,110,3,1,0
